"","k_total_mean","k_total_disp","k_cancer_mean","k_cancer_disp","k_normal_mean","k_normal_disp"
"DNMT3B|1789",163.173611111111,0.303597886744453,173.125,0.371341965659771,153.222222222222,0.288285369580925
"DNMT3L|29947",36.9236111111111,2.61646900058011,2,2.8721325492549,71.8472222222222,2.4114977443133
"DNPEP|23549",3637.89583333333,0.078029624085544,4142.01388888889,0.117513675239072,3133.77777777778,0.0521438906259133
"DNTTIP1|116092",1181.25694444444,0.141158895999942,1356,0.237243869663175,1006.51388888889,0.0486098877426756
"DNTTIP2|30836",3246.75,0.049303209864365,3350.18055555556,0.0832936441962162,3143.31944444444,0.0342291568274544
"DOC2A|8448",293.930555555556,0.955488115008978,572.902777777778,1.14437484167609,14.9583333333333,0.692204895415505
"DOC2B|8447",125.201388888889,0.584351689580114,62.3472222222222,0.772399741965494,188.055555555556,0.440738759794418
"DOCK10|55619",1601.58333333333,0.301900124385737,2410.18055555556,0.274085101265632,792.986111111111,0.316222021599802
"DOCK11|139818",2406.46527777778,0.28032475522466,2511.81944444444,0.303949989853691,2301.11111111111,0.242794601065933
"DOCK1|1793",6883.56944444444,0.100362124857226,5450.47222222222,0.126977576222341,8316.66666666667,0.0860423260463161
"DOCK2|1794",1518.91666666667,0.637460363730876,2610.45833333333,0.387412736221587,427.375,0.835045768244221
"DOCK3|1795",77.0555555555556,0.967529729558383,32.8055555555556,1.5736787211664,121.305555555556,0.353214299067313
"DOCK4|9732",2443.05555555556,0.153973047195426,3328.52777777778,0.200368333662795,1557.58333333333,0.111067700044969
"DOCK5|80005",957.798611111111,0.210957690671596,1026.25,0.254211283560227,889.347222222222,0.174915419294429
"DOCK6|57572",3502.10416666667,0.165460777307142,4582.47222222222,0.248709539764242,2421.73611111111,0.0830473094290149
"DOCK7|85440",2514.06944444444,0.0987683983451642,2472.875,0.140283069210192,2555.26388888889,0.0690582434657282
"DOCK8|81704",4769.18055555556,0.17836438313502,6927.45833333333,0.218956954531541,2610.90277777778,0.134980142512083
"DOCK9|23348",5488.92361111111,0.200645611745789,6308.5,0.298804084378296,4669.34722222222,0.101630484799868
"DOHH|83475",612.854166666667,0.20705855194866,666.097222222222,0.327659168083823,559.611111111111,0.115613846443253
"DOK1|1796",621.590277777778,0.150371155973474,870.694444444444,0.173085915665783,372.486111111111,0.153427093148426
"DOK2|9046",395.159722222222,0.463400720937918,631.069444444444,0.350268619380549,159.25,0.578158639072857
"DOK3|79930",396.722222222222,0.321584655890719,678.111111111111,0.333864127495484,115.333333333333,0.326577631443567
"DOK4|55715",4052.04166666667,0.16852700581991,5187.54166666667,0.176021115953531,2916.54166666667,0.164161474069837
"DOK5|55816",388.340277777778,0.646218382525388,295.597222222222,1.00961142120707,481.083333333333,0.23919776664236
"DOK6|220164",587.791666666667,0.6026534682716,594.5,0.586701168253053,581.083333333333,0.59083007965133
"DOK7|285489",157.458333333333,1.04931683178549,36.6388888888889,1.48267863208222,278.277777777778,0.625362984116207
"DOLK|22845",1196.05555555556,0.0848512307126469,1054.79166666667,0.145989528705736,1337.31944444444,0.0473308400440267
"DOLPP1|57171",617.347222222222,0.091154915963844,528.916666666667,0.165358686255563,705.777777777778,0.0578926350661192
"DOM3Z|1797",689.798611111111,0.0927988404865924,678.986111111111,0.148796424003759,700.611111111111,0.0720099206994236
"DONSON|29980",295.583333333333,0.171838985064484,365.847222222222,0.260129459460906,225.319444444444,0.130654842681575
"DOPEY1|23033",1927.76388888889,0.0892250660071413,1887.30555555556,0.135063448130058,1968.22222222222,0.0596118616579847
"DOPEY2|9980",2124.10416666667,0.207930908518985,2712.73611111111,0.3175007234061,1535.47222222222,0.0971895827505112
"DOT1L|84444",1053.58333333333,0.159415654926498,996.208333333333,0.198355270247459,1110.95833333333,0.134915403377896
"DPAGT1|1798",2236.01388888889,0.0531152210512399,2238.34722222222,0.0747987514143047,2233.68055555556,0.048792349253196
"DPCD|25911",1318.54166666667,0.155734508534077,1712.51388888889,0.254683398671307,924.569444444444,0.0644769719000991
"DPCR1|135656",11.0208333333333,0.719282825848035,10.5972222222222,1.25706120920733,11.4444444444444,0.287207311567105
"DPEP1|1800",6248.875,1.94832805742456,479.402777777778,1.8473670675041,12018.3472222222,1.91251961672704
"DPEP2|64174",154.833333333333,0.484225636569953,259.208333333333,0.379516980297657,50.4583333333333,0.627133646207851
"DPF2|5977",2580.04861111111,0.0346551150414287,2665.59722222222,0.055824517571951,2494.5,0.0342608894705005
"DPF3|8110",225.541666666667,0.780090345957806,269,0.850742792059389,182.083333333333,0.695700586034959
"DPH1|1801",1776.88888888889,0.0776966266802901,1796.48611111111,0.118704501078632,1757.29166666667,0.0551224835285166
"DPH2|1802",996.979166666667,0.0656701496280547,929.166666666667,0.121834389112243,1064.79166666667,0.0398808885959045
"DPH3B|100132911",50.1527777777778,0.137797498298468,43.7777777777778,0.251513545856486,56.5277777777778,0.112172112202949
"DPH3|285381",1813.68055555556,0.0664939609944322,1396.94444444444,0.102010194925914,2230.41666666667,0.0528346536860345
"DPH5|51611",1020.86805555556,0.0735728706303769,1046.79166666667,0.124031229564126,994.944444444444,0.0496635800414447
"DPM1|8813",1273.72222222222,0.0548996476135612,1218.59722222222,0.0955819465010888,1328.84722222222,0.0388670917006826
"DPM2|8818",1743.70833333333,0.102405809729787,1855.69444444444,0.167718070692076,1631.72222222222,0.0478540493139271
"DPM3|54344",752.597222222222,0.217916029638704,661.5,0.339601734494545,843.694444444444,0.121032868900006
"DPP10|57628",39.2777777777778,3.38348827093316,8.29166666666667,7.32700724760838,70.2638888888889,1.29760579880013
"DPP3|10072",2040.97222222222,0.117332922474361,2011.98611111111,0.1670560933527,2069.95833333333,0.0755677400401027
"DPP4|1803",11781.0625,0.437381094826705,15315.0833333333,0.523592432571611,8247.04166666667,0.319517667162903
"DPP6|1804",498.555555555556,2.5860706308674,121.611111111111,3.9466613333995,875.5,1.15089933432727
"DPP7|29952",4860.90277777778,0.216726066361232,5756.47222222222,0.345915938447537,3965.33333333333,0.0861238878834938
"DPP8|54878",1716.96527777778,0.137554660797635,1482.36111111111,0.216482382067529,1951.56944444444,0.0678895021882826
"DPP9|91039",3272.63194444444,0.116770827830028,4663.41666666667,0.174147054140484,1881.84722222222,0.0660284644925738
"DPT|1805",635.298611111111,1.67509169972893,103.097222222222,2.20383313156966,1167.5,1.06431257737007
"DPY19L1|23333",2233.33333333333,0.0988125683940833,2815.19444444444,0.12211302272912,1651.47222222222,0.0859067767261183
"DPY19L2P1|554236",33.3055555555556,0.808781922052586,52.0972222222222,1.35143731334514,14.5138888888889,0.205292190387253
"DPY19L2P2|349152",287.4375,0.368967859459105,410.777777777778,0.593663502151999,164.097222222222,0.155861778104254
"DPY19L2P4|442523",44.5277777777778,0.728916377185604,27.3333333333333,1.21838331052755,61.7222222222222,0.301214262646627
"DPY19L2|283417",441.090277777778,0.412784155301876,409.652777777778,0.689331760828837,472.527777777778,0.140333555916561
"DPY19L3|147991",1065.05555555556,0.107853915724006,902.736111111111,0.179516004951075,1227.375,0.060884358615925
"DPY19L4|286148",3519.625,0.0815875002257687,2834.41666666667,0.121681686702234,4204.83333333333,0.0593612489181084
"DPY30|84661",1719.72222222222,0.067524335228167,1829.54166666667,0.101097442461903,1609.90277777778,0.0541581690079084
"DPYD|1806",2126.95138888889,0.153263003038752,2306.38888888889,0.240455082422366,1947.51388888889,0.0657876794671881
"DPYSL2|1808",10548.5277777778,0.118125318693634,13073.5416666667,0.14614906049629,8023.51388888889,0.0965570921219051
"DPYSL3|1809",3855.63888888889,0.520055761411634,5185.77777777778,0.423946821462012,2525.5,0.561606331341799
"DPYSL4|10570",49.2430555555556,1.8769907657875,75.6805555555556,2.53414799182709,22.8055555555556,1.05920042453074
"DPYSL5|56896",12.375,3.25473898653619,17.3194444444444,4.69901300431389,7.43055555555556,1.80651665624153
"DPYS|1807",5628.93055555556,1.52492421582392,3335.13888888889,0.756547889882905,7922.72222222222,2.07285583767529
"DR1|1810",3154.45833333333,0.0587954081256046,3016.79166666667,0.0886205851059264,3292.125,0.0458211376597071
"DRAM1|55332",5231.49305555556,0.122240112658126,6697.73611111111,0.140706672116705,3765.25,0.109525417795678
"DRAM2|128338",2861.51388888889,0.077401327063977,2915.23611111111,0.106859567614018,2807.79166666667,0.0608472611297873
"DRAP1|10589",2357.93055555556,0.148965383830143,2642.76388888889,0.226828949510032,2073.09722222222,0.0734500582540055
"DRD1|1812",43.3055555555556,0.753211648009859,21.3472222222222,1.03221500414706,65.2638888888889,0.53729452912017
"DRD4|1815",11.4583333333333,0.763693298834796,16.2916666666667,0.939365486454875,6.625,0.577431982847883
"DRG1|4733",3013.04166666667,0.0440790057034039,3114.31944444444,0.074505799110111,2911.76388888889,0.0322966325752061
"DRG2|1819",1776.72916666667,0.0560236582931253,1735.40277777778,0.0975434745682702,1818.05555555556,0.0357323332063774
"DRP2|1821",10.7013888888889,0.956345682077913,6.29166666666667,1.08665261885864,15.1111111111111,0.880634172026319
"DSC2|1824",2181.34722222222,0.257787618345964,2467.93055555556,0.430315511433364,1894.76388888889,0.0675534185581036
"DSC3|1825",16.8472222222222,2.19999614236748,13.6805555555556,2.50263505787978,20.0138888888889,1.81929130253483
"DSCAML1|57453",577.069444444444,0.426556685818714,783.444444444444,0.546131059411146,370.694444444444,0.308986349795576
"DSCC1|79075",129.854166666667,0.260928292210359,178.277777777778,0.239526197092629,81.4305555555556,0.343069635215223
"DSCR3|10311",4109.70833333333,0.073182323058469,4199.25,0.100481663947634,4020.16666666667,0.0633481013833865
"DSCR6|53820",21.4513888888889,0.646135264162683,8.27777777777778,0.990754902515869,34.625,0.445814613950433
"DSEL|92126",1821.86805555556,0.454061956449021,2408.31944444444,0.576327036443132,1235.41666666667,0.299750060888476
"DSE|29940",2221.40972222222,0.207458239261976,2267.625,0.25387874289747,2175.19444444444,0.154732802551935
"DSG2|1829",10689.1875,0.248052556432966,10611.8888888889,0.369997284516266,10766.4861111111,0.115896606935553
"DSN1|79980",651.486111111111,0.0811599885592505,771.416666666667,0.107358131517369,531.555555555556,0.0910685530097156
"DSP|1832",12446.4097222222,0.573753740775721,7041.09722222222,0.972344067262047,17851.7222222222,0.07430814368854
"DSTN|11034",23345.2152777778,0.0675879289021117,18380.6388888889,0.0862311913452425,28309.7916666667,0.0648069969808457
"DSTYK|25778",2836.63888888889,0.0813309380691547,2275.54166666667,0.113615633980166,3397.73611111111,0.0670382315084311
"DST|667",9700.90972222222,0.175863627736933,8720.94444444445,0.198280098178841,10680.875,0.157877095156804
"DTD1|92675",2048.11111111111,0.0956632853159685,2393.01388888889,0.153888556907138,1703.20833333333,0.049141697411262
"DTHD1|401124",20.7430555555556,1.24677855319142,37.9722222222222,1.29199823089655,3.51388888888889,1.14355256629032
"DTL|51514",231.583333333333,0.621795103896353,381.986111111111,0.391773456576008,81.1805555555556,0.851025310180559
"DTNA|1837",405.104166666667,0.44038179551755,371.222222222222,0.638076759510865,438.986111111111,0.247900051591714
"DTNBP1|84062",1060.76388888889,0.0864901075663692,1222.5,0.11529723304324,899.027777777778,0.0789019578163708
"DTNB|1838",745.638888888889,0.129116214557345,530.263888888889,0.199854666963209,961.013888888889,0.0938971090093268
"DTWD1|56986",798.145833333333,0.0753380536119389,795.527777777778,0.125981854369049,800.763888888889,0.0589142320831508
"DTWD2|285605",1045.59027777778,0.104626765121526,824.041666666667,0.178427852854424,1267.13888888889,0.060416033316474
"DTX1|1840",759.909722222222,0.51451290072206,164.583333333333,0.585614428805215,1355.23611111111,0.47199514159066
"DTX2|113878",626.659722222222,0.147051710104172,858.861111111111,0.213244966979315,394.458333333333,0.103125094863104
"DTX3L|151636",4395.11805555556,0.135745409762299,5823.38888888889,0.162974398589387,2966.84722222222,0.109601948665107
"DTX3|196403",1384.43055555556,0.279751103669614,969.138888888889,0.4601575460263,1799.72222222222,0.0897114979623604
"DTX4|23220",1959.03472222222,0.324952964711282,2268.30555555556,0.381543891633042,1649.76388888889,0.251307392623269
"DTYMK|1841",792.1875,0.15504589390554,856.833333333333,0.252731901776065,727.541666666667,0.0748111710263306
"DULLARD|23399",4916.74305555556,0.0546904389532228,5827.15277777778,0.0920863044258047,4006.33333333333,0.0335214394804349
"DUOX1|53905",102.444444444444,1.0222366659308,104.277777777778,1.50801402318482,100.611111111111,0.495840869274056
"DUOX2|50506",52.1736111111111,1.24142133850757,12.3611111111111,1.50094592827741,91.9861111111111,1.02109827219803
"DUOXA1|90527",11.4444444444444,1.24326856684127,3,1.5876694419257,19.8888888888889,1.07145542280754
"DUS1L|64118",2614.61805555556,0.138655629631579,2644.76388888889,0.207959685930788,2584.47222222222,0.0736026744286938
"DUS2L|54920",495.451388888889,0.0719225600051508,513.347222222222,0.138140962765478,477.555555555556,0.0540586686764308
"DUS3L|56931",674.666666666667,0.134152413146025,781.430555555556,0.204536053221943,567.902777777778,0.0948046092209145
"DUS4L|11062",464.0625,0.117731527043179,461.791666666667,0.206986123882214,466.333333333333,0.0717882662812386
"DUSP10|11221",349.222222222222,0.261035235424728,497.819444444444,0.338989944383418,200.625,0.21013142458847
"DUSP11|8446",1446.31944444444,0.0532527695002119,1521.09722222222,0.0878740069481856,1371.54166666667,0.0422667657147843
"DUSP12|11266",496.645833333333,0.0677646621593147,557.194444444444,0.124607175499957,436.097222222222,0.0578907449145818
"DUSP14|11072",998.861111111111,0.12437310322175,1242.61111111111,0.170729959873541,755.111111111111,0.094032996630132
"DUSP15|128853",464.097222222222,0.769082737603466,139.777777777778,1.26322178099178,788.416666666667,0.239023525408334
"DUSP16|80824",3091.63194444444,0.0604954215583162,2821.75,0.0913165321448699,3361.51388888889,0.0455902947310834
"DUSP18|150290",384.868055555556,0.087391584442683,381.458333333333,0.137527174413396,388.277777777778,0.0940251321973931
"DUSP19|142679",483.951388888889,0.119007846922096,400.319444444444,0.187873542759361,567.583333333333,0.0976758255152354
"DUSP1|1843",45840.2708333333,0.394710151255646,59073.3472222222,0.486402157197726,32607.1944444444,0.275763099079459
"DUSP22|56940",2040.27777777778,0.0437370913466592,2078.58333333333,0.0695128199757223,2001.97222222222,0.038027699557801
"DUSP23|54935",2398.83333333333,0.30010992321876,3208.26388888889,0.405055605213093,1589.40277777778,0.179964851619531
"DUSP26|78986",96.8958333333333,1.30495347792904,27.2916666666667,2.18757343163402,166.5,0.45967897163233
"DUSP27|92235",11.0833333333333,0.7974263368669,14.4305555555556,1.00680605341185,7.73611111111111,0.601990189867555
"DUSP28|285193",214.875,0.0779217984695249,195.458333333333,0.154203003102905,234.291666666667,0.0774977613713058
"DUSP2|1844",581.645833333333,0.773283670281869,506.277777777778,0.740967856241178,657.013888888889,0.766196521519596
"DUSP3|1845",10183.3958333333,0.0594181970780834,9230.5,0.0871743023596871,11136.2916666667,0.0501413779285309
"DUSP4|1846",271.645833333333,0.540553493171499,400.638888888889,0.460287332653438,142.652777777778,0.622299743853174
"DUSP5P|574029",23.5416666666667,0.940015673565114,42.8472222222222,0.693833947734857,4.23611111111111,1.54157504257857
"DUSP5|1847",2275.59722222222,0.525587238011635,1595.44444444444,0.442938907860395,2955.75,0.563605975318669
"DUSP6|1848",8871.42361111111,0.190388333232232,6532.52777777778,0.196517875730254,11210.3194444444,0.187289217278336
"DUSP7|1849",1332.98611111111,0.133437875156731,1626.83333333333,0.165897761386414,1039.13888888889,0.110699841485682
"DUSP8|1850",662.090277777778,0.35978478330964,421.847222222222,0.449026991606698,902.333333333333,0.284263908574636
"DUSP9|1852",3487.95138888889,1.70475759930537,72.9722222222222,2.8644138115383,6902.93055555556,0.532473690693859
"DUT|1854",2019.86805555556,0.0533015314695932,1859.70833333333,0.0782317604818576,2180.02777777778,0.0491458483190934
"DVL1|1855",2077.36111111111,0.156219326677985,2168.94444444444,0.233126898861974,1985.77777777778,0.0854311194828715
"DVL2|1856",1373.94444444444,0.0666505370125078,1470.97222222222,0.117228421525936,1276.91666666667,0.0363713593951808
"DVL3|1857",4473.03472222222,0.076996847635264,4163.41666666667,0.100977685742387,4782.65277777778,0.0675411230400404
"DYM|54808",1950.47222222222,0.0523772381633981,1903.25,0.0937683611080543,1997.69444444444,0.0320092588928213
"DYNC1H1|1778",22766.9236111111,0.0955999487639136,22472.9166666667,0.121105374818048,23060.9305555556,0.0816066365225466
"DYNC1I1|1780",234.9375,0.41502208017302,249.013888888889,0.42285380056073,220.861111111111,0.440491637925052
"DYNC1I2|1781",6002.40277777778,0.0353296847961095,5633.61111111111,0.0607971178804712,6371.19444444444,0.0320318404474778
"DYNC1LI1|51143",1869.22916666667,0.0498168029774739,1595.47222222222,0.0865026238743942,2142.98611111111,0.0367914665202422
"DYNC1LI2|1783",8090.56944444444,0.0424769418246672,7984.40277777778,0.0680325375705481,8196.73611111111,0.0379677973541959
"DYNC2H1|79659",2249.3125,0.175771428929629,2048.18055555556,0.259067892319769,2450.44444444444,0.0979409031960691
"DYNC2LI1|51626",1952.24305555556,0.123006806960081,1705.51388888889,0.181741055411251,2198.97222222222,0.0775368821487025
"DYNLL1|8655",8557.01388888889,0.0802529166516963,9502.73611111111,0.118816783519292,7611.29166666667,0.055505909966151
"DYNLL2|140735",5788.59027777778,0.0905259694798875,3773.97222222222,0.137073837204572,7803.20833333333,0.0586964102777926
"DYNLRB1|83658",7037.44444444444,0.0884869026064188,7086.25,0.129560600781493,6988.63888888889,0.0609358405856364
"DYNLRB2|83657",77.2708333333333,0.357047485222329,66.0694444444444,0.594749104077597,88.4722222222222,0.184999483509917
"DYNLT1|6993",3342.49305555556,0.109230402007032,3380.98611111111,0.157188403189932,3304,0.0695458034552591
"DYNLT3|6990",3375.22916666667,0.0985211669490055,2436.02777777778,0.160289706475377,4314.43055555556,0.0503009308172495
"DYRK1A|1859",4330.08333333333,0.0389732483564311,3985.04166666667,0.0634517694721784,4675.125,0.0360343758333381
"DYRK1B|9149",1373.34722222222,0.11426532749178,1464.52777777778,0.177645625121516,1282.16666666667,0.0637715144172821
"DYRK2|8445",1811.25,0.115980536990273,2243.16666666667,0.148134467420441,1379.33333333333,0.0925521970302318
"DYRK3|8444",529.291666666667,0.110453255567607,643.138888888889,0.182210893356789,415.444444444444,0.0770013802867088
"DYRK4|8798",728.5,0.0877778324184021,800.416666666667,0.153368679383662,656.583333333333,0.0527718457329802
"DYSF|8291",6583.36111111111,0.22204199626549,9943.13888888889,0.281711503700789,3223.58333333333,0.154012504341229
"DYX1C1|161582",250.888888888889,0.160196459216493,213.555555555556,0.297761721988662,288.222222222222,0.0871187417645088
"DZIP1L|199221",344.423611111111,0.216820392154145,370.652777777778,0.281546002718174,318.194444444444,0.196990310722192
"DZIP1|22873",2939.74305555556,0.180291910648571,2488.29166666667,0.288744930805208,3391.19444444444,0.0771266013104359
"DZIP3|9666",2507.57638888889,0.162563115424712,2372.58333333333,0.258894711580294,2642.56944444444,0.0715755371943838
"E2F1|1869",201.784722222222,0.495731503484617,322.694444444444,0.414330912389859,80.875,0.599206736609123
"E2F2|1870",70.5,0.729811068788251,118.319444444444,0.437541600830653,22.6805555555556,1.06061836405073
"E2F3|1871",1019.11111111111,0.157615241930656,1117.08333333333,0.124692506356436,921.138888888889,0.204550783145227
"E2F4|1874",2469.57638888889,0.0492859606939554,2688.22222222222,0.0839066369943379,2250.93055555556,0.0323713332189082
"E2F5|1875",442.486111111111,0.155704906309541,356.569444444444,0.295125915631151,528.402777777778,0.0643385199490691
"E2F6|1876",675.958333333333,0.0593992191962388,721.166666666667,0.105550604006001,630.75,0.051938654563058
"E2F7|144455",69.3819444444444,1.00359583561665,113.694444444444,0.769661159697711,25.0694444444444,1.24093262775155
"E2F8|79733",77.0555555555556,1.10558506383243,136.75,0.977662366946062,17.3611111111111,1.23779433191135
"E4F1|1877",760.277777777778,0.135126113344721,810.125,0.219107067517772,710.430555555556,0.0781523751138719
"EAF1|85403",2189.14583333333,0.0556905118211668,1870.08333333333,0.0813586193429363,2508.20833333333,0.0497798121443419
"EAF2|55840",385.625,0.547094699737128,253.347222222222,0.467356139939982,517.902777777778,0.626752710929903
"EAPP|55837",2457.78472222222,0.125076980881681,2234.72222222222,0.200564251626475,2680.84722222222,0.0542088837262662
"EARS2|124454",2055.50694444444,0.0731743425989194,2137.48611111111,0.107239814190359,1973.52777777778,0.0568029682921515
"EBAG9|9166",2128.77777777778,0.0634743612613406,2156,0.103451432995965,2101.55555555556,0.0424566605046312
"EBF1|1879",1088.61805555556,0.288684551282088,1270.25,0.386730841751557,906.986111111111,0.178356739698304
"EBF2|64641",121.729166666667,0.755560528901102,205.527777777778,0.70838348101486,37.9305555555556,0.813540840672507
"EBF3|253738",146.159722222222,0.599026160137154,211.041666666667,0.767325105852213,81.2777777777778,0.437840799017405
"EBF4|57593",572.208333333333,0.353215995644738,619.263888888889,0.545346734423249,525.152777777778,0.155749331123223
"EBI3|10148",199.3125,0.566671739706415,339.5,0.526784678468499,59.125,0.613082372910759
"EBNA1BP2|10969",2445.11805555556,0.0466410763931471,2353.93055555556,0.077541708022492,2536.30555555556,0.0361764094235624
"EBPL|84650",885.097222222222,0.132404728172917,1068.63888888889,0.202275003185248,701.555555555556,0.0801692911425256
"EBP|10682",2015.01388888889,0.170385429266415,1652.13888888889,0.231124060056106,2377.88888888889,0.115204078729483
"ECD|11319",1735.38888888889,0.0386532626902194,1631.34722222222,0.0729269829316922,1839.43055555556,0.0292776687974794
"ECE1|1889",10225.2361111111,0.111630852566954,11547.0694444444,0.174143246851571,8903.40277777778,0.0536094845697747
"ECE2|9718",226.256944444444,0.284249103214366,247.541666666667,0.484010684845565,204.972222222222,0.114188977758245
"ECEL1|9427",46.2013888888889,1.89749479355361,31.6805555555556,2.56558722290331,60.7222222222222,1.24133746416144
"ECH1|1891",15113.1527777778,0.191240221080489,16488.125,0.262514358258065,13738.1805555556,0.119921874439925
"ECHDC1|55862",4033.64583333333,0.123314437867591,3202.625,0.129573231907209,4864.66666666667,0.126859439751978
"ECHDC2|55268",2713.04861111111,0.153980502395562,2432.06944444444,0.168608889177385,2994.02777777778,0.148150151310769
"ECHDC3|79746",3336.56944444444,0.326330032259368,2568.125,0.368228404096796,4105.01388888889,0.272934757028844
"ECHS1|1892",14874.8194444444,0.266513947356112,8743.84722222222,0.16444697557162,21005.7916666667,0.359791852545102
"ECM1|1893",1194.09722222222,0.534732738592856,1245.81944444444,0.589215594056777,1142.375,0.431974560280191
"ECM2|1842",1404.21527777778,0.342081218651075,1416.13888888889,0.322958099462237,1392.29166666667,0.348601855312597
"ECSCR|641700",590.590277777778,0.215819307650225,842.569444444444,0.286038575533854,338.611111111111,0.163361734394688
"ECSIT|51295",2309.71527777778,0.121453186075324,2267.63888888889,0.163613458379514,2351.79166666667,0.0894386698248506
"ECT2L|345930",15.6666666666667,0.210131369514129,14.9722222222222,0.371949304133929,16.3611111111111,0.146046269114666
"ECT2|1894",957.520833333333,0.240755674412846,1012.81944444444,0.306632752902943,902.222222222222,0.174538048305089
"EDA2R|60401",625.368055555556,0.247409305984355,1031.70833333333,0.235802298829516,219.027777777778,0.277991526160202
"EDARADD|128178",334.104166666667,0.186657173328598,269.583333333333,0.233548722478792,398.625,0.192329603265771
"EDAR|10913",106.673611111111,1.1693042355169,76.2222222222222,1.92197199185593,137.125,0.405711841023919
"EDA|1896",646.173611111111,0.232982509604919,646.986111111111,0.393137274691143,645.361111111111,0.0874300635462991
"EDC3|80153",1555.78472222222,0.04334393447809,1530.27777777778,0.0787262741651267,1581.29166666667,0.0321412509937041
"EDC4|23644",2668.66666666667,0.0608940071838947,2834.40277777778,0.0977668177098256,2502.93055555556,0.0395575031531638
"EDDM3A|10876",21.1597222222222,1.24852632131654,1.02777777777778,3.28206512337877,41.2916666666667,0.85539732290852
"EDEM1|9695",3734.5,0.0620333266931699,4087.05555555556,0.0900083908595195,3381.94444444444,0.0488332153203533
"EDEM2|55741",2165.28472222222,0.0873571513173747,2639.93055555556,0.139824309127991,1690.63888888889,0.0456553525501336
"EDEM3|80267",3183.84027777778,0.0902242698849667,3277.66666666667,0.116064497564558,3090.01388888889,0.0775415458811312
"EDF1|8721",9535.41666666667,0.122603410229693,10269.7777777778,0.196646427242049,8801.05555555555,0.0543026629284004
"EDIL3|10085",2788.65972222222,0.628356463284236,3795.875,0.78101899716603,1781.44444444444,0.418523889511905
"EDN1|1906",2700.54861111111,0.420867752496427,4196.61111111111,0.506093542479326,1204.48611111111,0.309264041443704
"EDN2|1907",537.777777777778,1.20632586837461,668.791666666667,1.24787577640701,406.763888888889,1.06396079018188
"EDN3|1908",23.8194444444444,2.98929749367384,8.79166666666667,4.05029889297846,38.8472222222222,2.17695946784476
"EDNRA|1909",1421.91666666667,0.330374905928031,1911.22222222222,0.395099377574423,932.611111111111,0.24835636985908
"EDNRB|1910",9045.75694444445,0.401339600509346,12047.2222222222,0.551914722508684,6044.29166666667,0.220640645355222
"EEA1|8411",2804.65277777778,0.112503275974147,2856.95833333333,0.147931348126716,2752.34722222222,0.0869511390102415
"EED|8726",706.979166666667,0.0638391076981602,716.263888888889,0.112962165472761,697.694444444444,0.0506912900549035
"EEF1A1P9|441032",21676.5833333333,0.108053396138979,23635.4583333333,0.160409440398882,19717.7083333333,0.0649616021659811
"EEF1A1|1915",326719.180555556,0.091696038144221,360452.25,0.134503915113903,292986.111111111,0.06134632194443
"EEF1A2|1917",500.680555555556,2.57204908489457,809.944444444444,3.59866758342421,191.416666666667,1.2312465118567
"EEF1B2|1933",10399.8680555556,0.114554242844465,12741.5,0.154090397214234,8058.23611111111,0.0847138897713188
"EEF1DP3|196549",13.2152777777778,0.627433485562506,7.83333333333333,0.623936708267984,18.5972222222222,0.674042417932626
"EEF1D|1936",14946.4027777778,0.147203727943561,17600.3333333333,0.222692272350107,12292.4722222222,0.0748264280175029
"EEF1E1|9521",1199.90972222222,0.10582562967498,967.638888888889,0.14818347997094,1432.18055555556,0.0883580222803829
"EEF1G|1937",44107.8125,0.0866664730497618,48521.5,0.138343606101503,39694.125,0.0468096911365002
"EEF2K|29904",2009.65972222222,0.085658549101388,2532.94444444444,0.10507810273943,1486.375,0.0809657626377675
"EEF2|1938",130538.291666667,0.101341280206853,152462.527777778,0.156131219992873,108614.055555556,0.0563597479116175
"EEFSEC|60678",1409.50694444444,0.125020397562349,1373.30555555556,0.166762072247688,1445.70833333333,0.0963481917167281
"EEPD1|80820",544.770833333333,0.160539536227909,652.013888888889,0.250832064833726,437.527777777778,0.0967195728660753
"EFCAB1|79645",11.9861111111111,0.496304046679786,6.25,0.7162438571225,17.7222222222222,0.400254547197212
"EFCAB2|84288",540.541666666667,0.194124994196795,516.416666666667,0.249810889230698,564.666666666667,0.173881649432757
"EFCAB4A|283229",444.368055555556,0.462061451204418,528.652777777778,0.617397147168586,360.083333333333,0.299337848198797
"EFCAB4B|84766",118.583333333333,0.576307413053119,204.680555555556,0.596989192075681,32.4861111111111,0.57902725348441
"EFCAB5|374786",20.9791666666667,0.454786987756893,11.5555555555556,0.538263731113419,30.4027777777778,0.44650168844271
"EFCAB6|64800",206.993055555556,0.213527183952022,201.333333333333,0.348445516490479,212.652777777778,0.140209208035829
"EFCAB7|84455",421.798611111111,0.099747831532468,404.861111111111,0.187582512355847,438.736111111111,0.0641350201565319
"EFEMP1|2202",7903.3125,0.7216219222786,8251.90277777778,1.13227888473268,7554.72222222222,0.18957686984309
"EFEMP2|30008",4646.63888888889,0.178246929206254,5922.79166666667,0.254943201214152,3370.48611111111,0.0997334989987334
"EFHA1|221154",3703.125,0.0940126757663725,2510.91666666667,0.146407474635421,4895.33333333333,0.0581970921381213
"EFHA2|286097",430.069444444444,0.305256303260979,295.305555555556,0.544699036572512,564.833333333333,0.0852418810862236
